MMH-100|24.27|21.85
MMH-101|24.27|21.85
MMH-102|28.94|26.05
MMH-103|31.51|28.36
MMH-106|24.27|21.85
MMH-107|24.27|21.85
MMH-108|28.94|26.05
MMH-109|31.51|28.36
MMH-118|27.61|24.85
MMH-119|27.61|24.85
MMH-120|26.82|24.14
MMH-121|26.82|24.14
MMH-122|27.08|24.37
MMH-123|31.51|28.36
MMH-301|35.10|31.59
MMH-417|35.10|31.59
MMP-100|24.27|21.85
MMP-101|24.27|21.85
MMP-005|18.75|16.87
MMP-006|22.15|19.94
MMP-007|24.27|21.85
MMP-020|18.75|16.87
MMP-021|22.15|19.94
MMP-022|24.27|21.85
MMP-048|18.75|16.87
MMP-049|18.75|16.87
MMP-051|22.15|19.94
MMP-052|24.27|21.85
MMP-053|29.77|26.79
MMP-119|27.61|24.85
MMP-120|26.82|24.14
MMP-121|26.82|24.14
MMP-122|27.08|24.37
MMP-123|31.51|28.36
MMR-100|22.36|20.12
MMR-101|22.36|20.12
MMR-102|25.32|22.78
MMR-103|27.68|24.91
MMR-109|27.68|24.91
MMR-003|17.87|16.09
MMR-005|17.87|16.09
MMR-007|22.15|19.94
MMR-009|26.92|24.23
MMR-020|17.87|16.09
MMR-022|22.15|19.94
MMR-024|26.92|24.23
MMR-400|89.61|80.65
MMR-411|150.66|135.59
MMR-306|20.30|18.27
MMR-312|20.30|18.27
MMR-048|17.87|16.09
MMR-049|17.87|16.09
MMR-051|20.22|18.20
MMR-052|22.15|19.94
MMR-120|25.55|22.99
MMR-121|25.55|22.99
MMR-122|25.78|23.20
CJH-001|383.32|344.99
CJH-002|368.29|331.46
CJH-003|643.43|579.09
CJH-004|640.86|576.78
CJW-001|251.66|226.49
CJW-002|248.36|223.52
CJW-003|345.37|310.83
CJW-004|345.35|310.82
AL-503|14.90|13.41
AL-504|14.90|13.41
AL-505|15.20|13.68
AL-509|18.38|16.55
AL-510|18.36|16.52
AL-511|18.97|17.07
AL-512|19.59|17.63
AL-513|19.56|17.60
AL-514|19.53|17.58
AL-515|19.56|17.60
AL-517|24.20|21.78
AL-518|25.67|23.10
AL-519|25.63|23.06
AL-521|26.66|23.99
AL-550|14.90|13.41
AL-552|14.89|13.40
AL-553|15.20|13.68
AL-557|18.38|16.55
AL-558|18.38|16.54
AL-559|18.97|17.07
AL-560|19.52|17.57
AL-561|19.56|17.60
AL-562|19.57|17.61
AL-563|19.53|17.58
AL-577|14.89|13.40
AL-579|14.90|13.41
AL-580|15.20|13.68
AL-584|18.39|16.55
AL-585|18.46|16.61
AL-586|18.36|16.52
AL-587|19.00|17.10
AL-588|18.95|17.06
AL-589|19.00|17.10
AL-590|18.92|17.03
AL-604|14.61|13.15
AL-606|14.90|13.41
AL-607|14.90|13.41
AL-609|15.20|13.68
AL-611|18.97|17.07
AL-613|19.56|17.60
AL-615|19.53|17.58
AL-616|25.26|22.73
AL-630|18.44|16.60
AL-633|18.94|17.05
AL-634|18.95|17.06
AL-635|19.53|17.58
AL-539|18.43|16.59
AL-540|18.92|17.03
AL-543|25.56|23.01
AL-544|25.49|22.94
AL-546|26.54|23.89
