LM-708|0|7.40|0|6.73
LM-708S|0|7.59|0|6.90
LM-710|0|9.60|0|8.73
LM-710S|0|9.82|0|8.92
LM-712|0|12.37|0|11.25
LM-712S|0|12.68|0|11.52
LM-804|0|4.23|0|3.84
LM-804S|0|4.44|0|4.04
LM-806|0|7.69|0|6.99
LM-806S|0|7.89|0|7.18
LM-808|0|9.45|0|8.59
LM-808S|0|9.64|0|8.76
LM-810|0|12.79|0|11.63
LM-810S|0|13.00|0|11.82
LM-812|0|16.09|0|14.63
LM-812S|0|16.38|0|14.89
LM-814|0|21.10|0|19.18
LM-904|0|6.25|0|5.68
LM-906|0|7.39|0|6.72
LM-906S|0|7.59|0|6.90
LM-908|0|9.50|0|8.64
LM-908S|0|9.69|0|8.81
LM-910|0|13.23|0|12.03
LM-912|0|17.38|0|15.80
CL-002|0|0.43|0|0.39
CL-003|0|0.57|0|0.52
TM-005|0|2.12|0|1.93
TM-006|0|2.75|0|2.50
TM-008|0|3.49|0|3.17
TM-010|0|5.95|0|5.41
TM-012|0|3.33|0|3.03
TM-013|0|4.25|0|3.86
TM-014|0|4.33|0|3.94
TM-016|0|8.22|0|7.47
TM-018|0|4.87|0|4.43
TM-020|0|5.73|0|5.21
TM-021|0|8.75|0|7.95
TM-022|0|8.68|0|7.89
TM-023|0|15.50|0|14.09
TM-028|0|9.21|0|8.37
TM-029|0|12.90|0|11.73
TM-030|0|13.70|0|12.45
TM-031|0|22.77|0|20.70
TM-032|0|18.65|0|16.95
TM-033|0|22.12|0|20.11
TM-034|0|25.41|0|23.10
TM-036|0|29.16|0|26.51
TM-037|0|33.03|0|30.03
TM-040|0|46.31|0|42.10
TM-044|0|86.21|0|78.37
TM-100|0|4.52|0|4.11
TM-102|0|5.65|0|5.14
TM-104|0|7.46|0|6.78
TM-107|0|7.34|0|6.67
TM-108|0|8.21|0|7.46
TM-115|0|8.82|0|8.02
TM-116|0|9.46|0|8.60
TM-118|0|14.42|0|13.11
TM-122|0|12.95|0|11.77
TM-123|0|17.25|0|15.68
TM-124|0|20.26|0|18.42
TM-125|0|14.09|0|12.81
TM-127|0|22.58|0|20.53
TM-202|0|2.42|0|2.20
TM-204|0|2.56|0|2.33
TM-205|0|2.49|0|2.26
TM-208|0|5.25|0|4.77
TM-210|0|8.44|0|7.67
TM-213|0|13.50|0|12.27
TM-217|0|20.55|0|18.68
TM-226|0|63.38|0|57.62
TM-312|0|14.69|0|13.35
MC-009|0|47.65|0|43.32
MC-015|0|62.93|0|57.21
MC-010|0|65.64|0|59.67
MC-016|0|72.72|0|66.11
MC-011|0|93.67|0|85.15
MC-012|0|73.59|0|66.90
MC-013|0|131.71|0|119.74
MC-014|0|74.16|0|67.42
MC-017|0|107.86|0|98.05
MC-402|0|5.68|0|5.16
MC-403|0|8.22|0|7.47
MC-404|0|5.73|0|5.21
MC-407|0|8.17|0|7.43
MC-408|0|11.45|0|10.41
MC-409|0|11.84|0|10.76
MC-411|0|9.23|0|8.39
MC-412|0|10.70|0|9.73
MC-413|0|12.43|0|11.30
MC-414|0|16.25|0|14.77
MC-415|0|18.63|0|16.94
MC-416|0|24.92|0|22.65
MC-417|0|12.62|0|11.47
MC-419|0|18.08|0|16.44
MC-420|0|21.22|0|19.29
MC-421|0|27.01|0|24.55
MC-422|0|36.08|0|32.80
MC-425|0|36.09|0|32.81
MC-427|0|21.67|0|19.70
MC-428|0|30.51|0|27.74
MC-429|0|32.30|0|29.36
MC-430|0|48.41|0|44.01
MC-431|0|40.69|0|36.99
MC-432|0|46.35|0|42.14
MC-433|0|51.43|0|46.75
MC-435|0|62.22|0|56.56
MC-436|0|74.33|0|67.57
MC-437|0|102.91|0|93.55
MC-439|0|119.81|0|108.92
MC-441|0|120.31|0|109.37
MC-443|0|144.13|0|131.03
MC-601|0|2.62|0|2.38
MC-602|0|2.64|0|2.40
MC-604|0|2.38|0|2.16
MC-605|0|4.13|0|3.75
MC-606|0|5.32|0|4.84
MC-607|0|9.37|0|8.52
MC-608|0|8.54|0|7.76
MC-610|0|10.95|0|9.95
MC-613|0|17.46|0|15.87
MC-617|0|34.46|0|31.33
MC-618|0|53.04|0|48.22
MC-621|0|56.61|0|51.46
MC-622|0|79.89|0|72.63
MC-625|0|88.94|0|80.85
MC-704|0|7.70|0|7.00
MC-708|0|12.18|0|11.07
MC-709|0|17.17|0|15.61
MC-710|0|23.00|0|20.91
MC-712|0|22.04|0|20.04
MC-713|0|34.00|0|30.91
MC-714|0|35.86|0|32.60
MC-715|0|50.50|0|45.91
MC-719|0|135.30|0|123.00
MC-501|0|13.79|0|12.54
MC-502|0|10.92|0|9.93
MC-504|0|14.08|0|12.80
MC-505|0|14.76|0|13.42
MC-507|0|14.49|0|13.17
MC-508|0|16.94|0|15.40
MC-515|0|16.75|0|15.23
MC-516|0|20.88|0|18.98
MC-518|0|23.28|0|21.16
MC-520|0|23.10|0|21.00
MC-522|0|21.68|0|19.71
MC-524|0|28.60|0|26.00
MC-525|0|23.10|0|21.00
MC-526|0|26.86|0|24.42
